ts;id;resource;event
Thu Feb 24 05:37:00 CET 2022;519;agv;transport_to_cell1_buffer
Thu Feb 24 05:38:21 CET 2022;519;cell1_buffer;enter_cell1
Thu Feb 24 05:38:21 CET 2022;519;cell1;cell1_operation
Thu Feb 24 05:39:14 CET 2022;513;cell2_buffer;enter_cell2
Thu Feb 24 05:39:14 CET 2022;513;cell2;cell2_operation
Thu Feb 24 05:42:00 CET 2022;520;system;new_order
Thu Feb 24 05:42:00 CET 2022;520;system;direct_to_line1
Thu Feb 24 05:42:00 CET 2022;520;agv;transport_to_cell1_buffer
Thu Feb 24 05:42:35 CET 2022;521;system;new_order
Thu Feb 24 05:42:35 CET 2022;521;system;direct_to_line2
Thu Feb 24 05:44:13 CET 2022;519;system;order_completed
Thu Feb 24 05:44:46 CET 2022;520;cell1_buffer;enter_cell1
Thu Feb 24 05:44:46 CET 2022;521;agv;transport_to_cell2_buffer
Thu Feb 24 05:44:46 CET 2022;520;cell1;cell1_operation
Thu Feb 24 05:44:54 CET 2022;514;cell2_buffer;enter_cell2
Thu Feb 24 05:44:54 CET 2022;514;cell2;cell2_operation
Thu Feb 24 05:44:59 CET 2022;513;system;order_completed
Thu Feb 24 05:45:58 CET 2022;522;system;new_order
Thu Feb 24 05:45:58 CET 2022;522;system;direct_to_line2
Thu Feb 24 05:47:49 CET 2022;522;agv;transport_to_cell2_buffer
Thu Feb 24 05:50:23 CET 2022;520;system;order_completed
Thu Feb 24 05:51:09 CET 2022;515;cell2_buffer;enter_cell2
Thu Feb 24 05:51:09 CET 2022;515;cell2;cell2_operation
Thu Feb 24 05:51:14 CET 2022;514;system;order_completed
Thu Feb 24 05:51:23 CET 2022;523;system;new_order
Thu Feb 24 05:51:23 CET 2022;523;system;direct_to_line2
Thu Feb 24 05:51:23 CET 2022;523;agv;transport_to_cell2_buffer
Thu Feb 24 05:56:42 CET 2022;524;system;new_order
Thu Feb 24 05:56:42 CET 2022;524;system;direct_to_line1
Thu Feb 24 05:57:49 CET 2022;515;system;order_completed
Thu Feb 24 06:05:51 CET 2022;525;system;new_order
Thu Feb 24 06:05:51 CET 2022;525;system;direct_to_line1
Thu Feb 24 06:06:12 CET 2022;517;cell2_buffer;enter_cell2
Thu Feb 24 06:06:12 CET 2022;517;cell2;cell2_operation
Thu Feb 24 06:08:54 CET 2022;524;agv;transport_to_cell1_buffer
Thu Feb 24 06:10:22 CET 2022;526;system;new_order
Thu Feb 24 06:10:22 CET 2022;526;system;direct_to_line2
Thu Feb 24 06:11:01 CET 2022;525;agv;transport_to_cell1_buffer
Thu Feb 24 06:11:44 CET 2022;518;cell2_buffer;enter_cell2
Thu Feb 24 06:11:44 CET 2022;518;cell2;cell2_operation
Thu Feb 24 06:11:49 CET 2022;517;system;order_completed
Thu Feb 24 06:12:15 CET 2022;527;system;new_order
Thu Feb 24 06:12:15 CET 2022;527;system;direct_to_line2
Thu Feb 24 06:14:05 CET 2022;528;system;new_order
Thu Feb 24 06:14:05 CET 2022;528;system;direct_to_line2
Thu Feb 24 06:14:32 CET 2022;526;agv;transport_to_cell2_buffer
Thu Feb 24 06:17:33 CET 2022;527;agv;transport_to_cell2_buffer
Thu Feb 24 06:17:53 CET 2022;529;system;new_order
Thu Feb 24 06:17:53 CET 2022;529;system;direct_to_line2
Thu Feb 24 06:18:23 CET 2022;521;cell2_buffer;enter_cell2
Thu Feb 24 06:18:23 CET 2022;521;cell2;cell2_operation
Thu Feb 24 06:18:29 CET 2022;518;system;order_completed
Thu Feb 24 06:20:10 CET 2022;524;cell1_buffer;enter_cell1
Thu Feb 24 06:20:10 CET 2022;524;cell1;cell1_operation
Thu Feb 24 06:20:20 CET 2022;528;agv;transport_to_cell2_buffer
Thu Feb 24 06:21:48 CET 2022;529;agv;transport_to_cell2_buffer
Thu Feb 24 06:24:05 CET 2022;522;cell2_buffer;enter_cell2
Thu Feb 24 06:24:05 CET 2022;522;cell2;cell2_operation
Thu Feb 24 06:24:11 CET 2022;521;system;order_completed
Thu Feb 24 06:25:46 CET 2022;525;cell1_buffer;enter_cell1
Thu Feb 24 06:25:46 CET 2022;525;cell1;cell1_operation
Thu Feb 24 06:25:52 CET 2022;524;system;order_completed
Thu Feb 24 06:26:48 CET 2022;530;system;new_order
Thu Feb 24 06:26:48 CET 2022;530;system;direct_to_line2
Thu Feb 24 06:26:48 CET 2022;530;agv;transport_to_cell2_buffer
Thu Feb 24 06:29:33 CET 2022;522;system;order_completed
Thu Feb 24 06:33:15 CET 2022;531;system;new_order
Thu Feb 24 06:33:15 CET 2022;531;system;direct_to_line2
Thu Feb 24 06:33:15 CET 2022;531;agv;transport_to_cell2_buffer
Thu Feb 24 06:33:38 CET 2022;525;system;order_completed
Thu Feb 24 06:34:16 CET 2022;532;system;new_order
Thu Feb 24 06:34:16 CET 2022;532;system;direct_to_line1
Thu Feb 24 06:35:42 CET 2022;533;system;new_order
Thu Feb 24 06:35:42 CET 2022;533;system;direct_to_line1
Thu Feb 24 06:37:16 CET 2022;532;agv;transport_to_cell1_buffer
Thu Feb 24 06:39:01 CET 2022;532;cell1_buffer;enter_cell1
Thu Feb 24 06:39:01 CET 2022;533;agv;transport_to_cell1_buffer
Thu Feb 24 06:39:01 CET 2022;532;cell1;cell1_operation
Thu Feb 24 06:40:01 CET 2022;523;cell2_buffer;enter_cell2
Thu Feb 24 06:40:01 CET 2022;523;cell2;cell2_operation
Thu Feb 24 06:41:06 CET 2022;534;system;new_order
Thu Feb 24 06:41:06 CET 2022;534;system;direct_to_line2
Thu Feb 24 06:41:37 CET 2022;534;agv;transport_to_cell2_buffer
Thu Feb 24 06:42:37 CET 2022;535;system;new_order
Thu Feb 24 06:42:37 CET 2022;535;system;direct_to_line2
Thu Feb 24 06:43:18 CET 2022;535;agv;transport_to_cell2_buffer
Thu Feb 24 06:45:37 CET 2022;526;cell2_buffer;enter_cell2
Thu Feb 24 06:45:37 CET 2022;526;cell2;cell2_operation
Thu Feb 24 06:45:42 CET 2022;523;system;order_completed
Thu Feb 24 06:46:23 CET 2022;533;cell1_buffer;enter_cell1
Thu Feb 24 06:46:23 CET 2022;533;cell1;cell1_operation
Thu Feb 24 06:46:29 CET 2022;532;system;order_completed
Thu Feb 24 06:47:12 CET 2022;536;system;new_order
Thu Feb 24 06:47:12 CET 2022;536;system;direct_to_line2
Thu Feb 24 06:47:12 CET 2022;536;agv;transport_to_cell2_buffer
Thu Feb 24 06:49:20 CET 2022;537;system;new_order
Thu Feb 24 06:49:20 CET 2022;537;system;direct_to_line2
Thu Feb 24 06:50:54 CET 2022;533;system;order_completed
Thu Feb 24 06:51:16 CET 2022;527;cell2_buffer;enter_cell2
Thu Feb 24 06:51:16 CET 2022;527;cell2;cell2_operation
Thu Feb 24 06:51:22 CET 2022;526;system;order_completed
Thu Feb 24 06:51:49 CET 2022;538;system;new_order
Thu Feb 24 06:51:49 CET 2022;538;system;direct_to_line1
Thu Feb 24 06:52:18 CET 2022;537;agv;transport_to_cell2_buffer
Thu Feb 24 06:55:51 CET 2022;538;agv;transport_to_cell1_buffer
Thu Feb 24 06:56:42 CET 2022;528;cell2_buffer;enter_cell2
Thu Feb 24 06:56:42 CET 2022;528;cell2;cell2_operation
Thu Feb 24 06:56:48 CET 2022;527;system;order_completed
Thu Feb 24 06:58:31 CET 2022;538;cell1_buffer;enter_cell1
Thu Feb 24 06:58:31 CET 2022;538;cell1;cell1_operation
Thu Feb 24 06:59:21 CET 2022;539;system;new_order
Thu Feb 24 06:59:21 CET 2022;539;system;direct_to_line2
Thu Feb 24 06:59:21 CET 2022;539;agv;transport_to_cell2_buffer
Thu Feb 24 07:03:30 CET 2022;528;system;order_completed
Thu Feb 24 07:03:38 CET 2022;540;system;new_order
Thu Feb 24 07:03:38 CET 2022;540;system;direct_to_line1
Thu Feb 24 07:03:38 CET 2022;540;agv;transport_to_cell1_buffer
Thu Feb 24 07:05:28 CET 2022;540;cell1_buffer;enter_cell1
Thu Feb 24 07:05:28 CET 2022;540;cell1;cell1_operation
Thu Feb 24 07:05:33 CET 2022;538;system;order_completed
Thu Feb 24 07:06:50 CET 2022;541;system;new_order
Thu Feb 24 07:06:50 CET 2022;541;system;direct_to_line2
Thu Feb 24 07:06:50 CET 2022;541;agv;transport_to_cell2_buffer
Thu Feb 24 07:11:31 CET 2022;540;system;order_completed
Thu Feb 24 07:11:42 CET 2022;542;system;new_order
Thu Feb 24 07:11:42 CET 2022;542;system;direct_to_line1
Thu Feb 24 07:11:51 CET 2022;529;cell2_buffer;enter_cell2
Thu Feb 24 07:11:51 CET 2022;529;cell2;cell2_operation
Thu Feb 24 07:12:05 CET 2022;542;agv;transport_to_cell1_buffer
Thu Feb 24 07:12:21 CET 2022;543;system;new_order
Thu Feb 24 07:12:21 CET 2022;543;system;direct_to_line2
Thu Feb 24 07:13:47 CET 2022;542;cell1_buffer;enter_cell1
Thu Feb 24 07:13:47 CET 2022;543;agv;transport_to_cell2_buffer
Thu Feb 24 07:13:47 CET 2022;542;cell1;cell1_operation
Thu Feb 24 07:13:57 CET 2022;544;system;new_order
Thu Feb 24 07:13:57 CET 2022;544;system;direct_to_line2
Thu Feb 24 07:16:34 CET 2022;530;cell2_buffer;enter_cell2
Thu Feb 24 07:16:34 CET 2022;530;cell2;cell2_operation
Thu Feb 24 07:16:40 CET 2022;529;system;order_completed
Thu Feb 24 07:18:18 CET 2022;544;agv;transport_to_cell2_buffer
Thu Feb 24 07:18:26 CET 2022;542;system;order_completed
Thu Feb 24 07:21:30 CET 2022;545;system;new_order
Thu Feb 24 07:21:30 CET 2022;545;system;direct_to_line1
Thu Feb 24 07:21:30 CET 2022;545;agv;transport_to_cell1_buffer
Thu Feb 24 07:21:30 CET 2022;545;cell1_buffer;enter_cell1
Thu Feb 24 07:21:30 CET 2022;545;cell1;cell1_operation
Thu Feb 24 07:21:53 CET 2022;531;cell2_buffer;enter_cell2
Thu Feb 24 07:21:53 CET 2022;531;cell2;cell2_operation
Thu Feb 24 07:21:59 CET 2022;530;system;order_completed
Thu Feb 24 07:26:04 CET 2022;545;system;order_completed
Thu Feb 24 07:26:42 CET 2022;534;cell2_buffer;enter_cell2
Thu Feb 24 07:26:42 CET 2022;534;cell2;cell2_operation
Thu Feb 24 07:26:48 CET 2022;531;system;order_completed
Thu Feb 24 07:27:26 CET 2022;546;system;new_order
Thu Feb 24 07:27:26 CET 2022;546;system;direct_to_line1
Thu Feb 24 07:27:26 CET 2022;546;agv;transport_to_cell1_buffer
Thu Feb 24 07:28:01 CET 2022;546;cell1_buffer;enter_cell1
Thu Feb 24 07:28:01 CET 2022;546;cell1;cell1_operation
Thu Feb 24 07:29:35 CET 2022;547;system;new_order
Thu Feb 24 07:29:35 CET 2022;547;system;direct_to_line1
Thu Feb 24 07:29:35 CET 2022;547;agv;transport_to_cell1_buffer
Thu Feb 24 07:30:22 CET 2022;548;system;new_order
Thu Feb 24 07:30:22 CET 2022;548;system;direct_to_line1
Thu Feb 24 07:32:22 CET 2022;546;system;order_completed
Thu Feb 24 07:32:24 CET 2022;547;cell1_buffer;enter_cell1
Thu Feb 24 07:32:24 CET 2022;548;agv;transport_to_cell1_buffer
Thu Feb 24 07:32:24 CET 2022;547;cell1;cell1_operation
Thu Feb 24 07:34:01 CET 2022;534;system;order_completed
Thu Feb 24 07:34:15 CET 2022;549;system;new_order
Thu Feb 24 07:34:15 CET 2022;549;system;direct_to_line2
Thu Feb 24 07:35:59 CET 2022;549;agv;transport_to_cell2_buffer
Thu Feb 24 07:36:18 CET 2022;548;cell1_buffer;enter_cell1
Thu Feb 24 07:36:18 CET 2022;548;cell1;cell1_operation
Thu Feb 24 07:36:24 CET 2022;547;system;order_completed
Thu Feb 24 07:41:26 CET 2022;548;system;order_completed
Thu Feb 24 07:42:12 CET 2022;550;system;new_order
Thu Feb 24 07:42:12 CET 2022;550;system;direct_to_line1
Thu Feb 24 07:42:12 CET 2022;550;agv;transport_to_cell1_buffer
Thu Feb 24 07:42:52 CET 2022;535;cell2_buffer;enter_cell2
Thu Feb 24 07:42:52 CET 2022;535;cell2;cell2_operation
Thu Feb 24 07:44:08 CET 2022;551;system;new_order
Thu Feb 24 07:44:08 CET 2022;551;system;direct_to_line2
Thu Feb 24 07:45:06 CET 2022;550;cell1_buffer;enter_cell1
Thu Feb 24 07:45:06 CET 2022;551;agv;transport_to_cell2_buffer
Thu Feb 24 07:45:06 CET 2022;550;cell1;cell1_operation
Thu Feb 24 07:47:12 CET 2022;552;system;new_order
Thu Feb 24 07:47:12 CET 2022;552;system;direct_to_line1
Thu Feb 24 07:47:57 CET 2022;552;agv;transport_to_cell1_buffer
Thu Feb 24 07:47:57 CET 2022;553;system;new_order
Thu Feb 24 07:47:57 CET 2022;553;system;direct_to_line1
Thu Feb 24 07:48:31 CET 2022;536;cell2_buffer;enter_cell2
Thu Feb 24 07:48:31 CET 2022;536;cell2;cell2_operation
Thu Feb 24 07:48:37 CET 2022;535;system;order_completed
Thu Feb 24 07:49:11 CET 2022;553;agv;transport_to_cell1_buffer
Thu Feb 24 07:52:13 CET 2022;552;cell1_buffer;enter_cell1
Thu Feb 24 07:52:13 CET 2022;552;cell1;cell1_operation
Thu Feb 24 07:52:19 CET 2022;550;system;order_completed
Thu Feb 24 07:53:26 CET 2022;537;cell2_buffer;enter_cell2
Thu Feb 24 07:53:26 CET 2022;537;cell2;cell2_operation
Thu Feb 24 07:53:32 CET 2022;536;system;order_completed
Thu Feb 24 07:57:45 CET 2022;553;cell1_buffer;enter_cell1
Thu Feb 24 07:57:45 CET 2022;553;cell1;cell1_operation
Thu Feb 24 07:57:51 CET 2022;552;system;order_completed
Thu Feb 24 07:59:08 CET 2022;539;cell2_buffer;enter_cell2
Thu Feb 24 07:59:08 CET 2022;539;cell2;cell2_operation
Thu Feb 24 07:59:14 CET 2022;537;system;order_completed
Thu Feb 24 07:59:42 CET 2022;554;system;new_order
Thu Feb 24 07:59:42 CET 2022;554;system;direct_to_line2
Thu Feb 24 07:59:42 CET 2022;554;agv;transport_to_cell2_buffer
Thu Feb 24 08:02:50 CET 2022;555;system;new_order
Thu Feb 24 08:02:50 CET 2022;555;system;direct_to_line2
Thu Feb 24 08:03:18 CET 2022;555;agv;transport_to_cell2_buffer
Thu Feb 24 08:03:40 CET 2022;553;system;order_completed
Thu Feb 24 08:03:42 CET 2022;556;system;new_order
Thu Feb 24 08:03:42 CET 2022;556;system;direct_to_line2
Thu Feb 24 08:04:42 CET 2022;539;system;order_completed
Thu Feb 24 08:07:12 CET 2022;556;agv;transport_to_cell2_buffer
Thu Feb 24 08:11:17 CET 2022;557;system;new_order
Thu Feb 24 08:11:17 CET 2022;557;system;direct_to_line2
Thu Feb 24 08:11:17 CET 2022;557;agv;transport_to_cell2_buffer
Thu Feb 24 08:12:35 CET 2022;558;system;new_order
Thu Feb 24 08:12:35 CET 2022;558;system;direct_to_line2
Thu Feb 24 08:13:10 CET 2022;558;agv;transport_to_cell2_buffer
Thu Feb 24 08:13:51 CET 2022;559;system;new_order
Thu Feb 24 08:13:51 CET 2022;559;system;direct_to_line2
Thu Feb 24 08:16:03 CET 2022;541;cell2_buffer;enter_cell2
Thu Feb 24 08:16:03 CET 2022;541;cell2;cell2_operation
Thu Feb 24 08:16:03 CET 2022;559;agv;transport_to_cell2_buffer
Thu Feb 24 08:16:25 CET 2022;560;system;new_order
Thu Feb 24 08:16:25 CET 2022;560;system;direct_to_line1
Thu Feb 24 08:17:08 CET 2022;561;system;new_order
Thu Feb 24 08:17:08 CET 2022;561;system;direct_to_line2
Thu Feb 24 08:18:45 CET 2022;562;system;new_order
Thu Feb 24 08:18:45 CET 2022;562;system;direct_to_line2
Thu Feb 24 08:20:02 CET 2022;563;system;new_order
Thu Feb 24 08:20:02 CET 2022;563;system;direct_to_line1
Thu Feb 24 08:23:34 CET 2022;543;cell2_buffer;enter_cell2
Thu Feb 24 08:23:34 CET 2022;543;cell2;cell2_operation
Thu Feb 24 08:23:34 CET 2022;560;agv;transport_to_cell1_buffer
Thu Feb 24 08:23:40 CET 2022;541;system;order_completed
Thu Feb 24 08:25:04 CET 2022;564;system;new_order
Thu Feb 24 08:25:04 CET 2022;564;system;direct_to_line1
Thu Feb 24 08:26:33 CET 2022;560;cell1_buffer;enter_cell1
Thu Feb 24 08:26:33 CET 2022;561;agv;transport_to_cell2_buffer
Thu Feb 24 08:26:33 CET 2022;560;cell1;cell1_operation
Thu Feb 24 08:30:27 CET 2022;544;cell2_buffer;enter_cell2
Thu Feb 24 08:30:27 CET 2022;544;cell2;cell2_operation
Thu Feb 24 08:30:32 CET 2022;543;system;order_completed
Thu Feb 24 08:30:50 CET 2022;562;agv;transport_to_cell2_buffer
Thu Feb 24 08:33:31 CET 2022;560;system;order_completed
Thu Feb 24 08:34:51 CET 2022;565;system;new_order
Thu Feb 24 08:34:51 CET 2022;565;system;direct_to_line2
Thu Feb 24 08:36:41 CET 2022;544;system;order_completed
Thu Feb 24 08:38:25 CET 2022;566;system;new_order
Thu Feb 24 08:38:25 CET 2022;566;system;direct_to_line1
Thu Feb 24 08:39:35 CET 2022;567;system;new_order
Thu Feb 24 08:39:35 CET 2022;567;system;direct_to_line1
Thu Feb 24 08:41:15 CET 2022;568;system;new_order
Thu Feb 24 08:41:15 CET 2022;568;system;direct_to_line1
Thu Feb 24 08:42:29 CET 2022;569;system;new_order
Thu Feb 24 08:42:29 CET 2022;569;system;direct_to_line1
Thu Feb 24 08:45:28 CET 2022;549;cell2_buffer;enter_cell2
Thu Feb 24 08:45:28 CET 2022;549;cell2;cell2_operation
Thu Feb 24 08:45:28 CET 2022;563;agv;transport_to_cell1_buffer
Thu Feb 24 08:45:51 CET 2022;563;cell1_buffer;enter_cell1
Thu Feb 24 08:45:51 CET 2022;564;agv;transport_to_cell1_buffer
Thu Feb 24 08:45:51 CET 2022;563;cell1;cell1_operation
Thu Feb 24 08:46:04 CET 2022;565;agv;transport_to_cell2_buffer
Thu Feb 24 08:49:52 CET 2022;570;system;new_order
Thu Feb 24 08:49:52 CET 2022;570;system;direct_to_line2
Thu Feb 24 08:52:23 CET 2022;551;cell2_buffer;enter_cell2
Thu Feb 24 08:52:23 CET 2022;551;cell2;cell2_operation
Thu Feb 24 08:52:23 CET 2022;566;agv;transport_to_cell1_buffer
Thu Feb 24 08:52:29 CET 2022;549;system;order_completed
Thu Feb 24 08:52:30 CET 2022;564;cell1_buffer;enter_cell1
Thu Feb 24 08:52:30 CET 2022;564;cell1;cell1_operation
Thu Feb 24 08:52:36 CET 2022;563;system;order_completed
Thu Feb 24 08:52:56 CET 2022;571;system;new_order
Thu Feb 24 08:52:56 CET 2022;571;system;direct_to_line2
Thu Feb 24 08:53:41 CET 2022;567;agv;transport_to_cell1_buffer
Thu Feb 24 08:55:13 CET 2022;568;agv;transport_to_cell1_buffer
Thu Feb 24 08:56:05 CET 2022;569;agv;transport_to_cell1_buffer
Thu Feb 24 08:56:58 CET 2022;566;cell1_buffer;enter_cell1
Thu Feb 24 08:56:58 CET 2022;566;cell1;cell1_operation
Thu Feb 24 08:57:03 CET 2022;564;system;order_completed
Thu Feb 24 08:57:13 CET 2022;572;system;new_order
Thu Feb 24 08:57:13 CET 2022;572;system;direct_to_line2
Thu Feb 24 08:58:13 CET 2022;570;agv;transport_to_cell2_buffer
Thu Feb 24 08:59:31 CET 2022;554;cell2_buffer;enter_cell2
Thu Feb 24 08:59:31 CET 2022;554;cell2;cell2_operation
Thu Feb 24 08:59:37 CET 2022;551;system;order_completed
Thu Feb 24 08:59:52 CET 2022;573;system;new_order
Thu Feb 24 08:59:52 CET 2022;573;system;direct_to_line1
Thu Feb 24 09:00:53 CET 2022;571;agv;transport_to_cell2_buffer
Thu Feb 24 09:02:07 CET 2022;567;cell1_buffer;enter_cell1
Thu Feb 24 09:02:07 CET 2022;567;cell1;cell1_operation
Thu Feb 24 09:02:13 CET 2022;566;system;order_completed
Thu Feb 24 09:05:57 CET 2022;554;system;order_completed
Thu Feb 24 09:06:15 CET 2022;574;system;new_order
Thu Feb 24 09:06:15 CET 2022;574;system;direct_to_line1
Thu Feb 24 09:09:02 CET 2022;568;cell1_buffer;enter_cell1
Thu Feb 24 09:09:02 CET 2022;568;cell1;cell1_operation
Thu Feb 24 09:09:08 CET 2022;567;system;order_completed
Thu Feb 24 09:14:32 CET 2022;569;cell1_buffer;enter_cell1
Thu Feb 24 09:14:32 CET 2022;569;cell1;cell1_operation
Thu Feb 24 09:14:38 CET 2022;568;system;order_completed
Thu Feb 24 09:17:18 CET 2022;575;system;new_order
Thu Feb 24 09:17:18 CET 2022;575;system;direct_to_line2
Thu Feb 24 09:17:20 CET 2022;555;cell2_buffer;enter_cell2
Thu Feb 24 09:17:20 CET 2022;555;cell2;cell2_operation
Thu Feb 24 09:17:20 CET 2022;572;agv;transport_to_cell2_buffer
Thu Feb 24 09:18:30 CET 2022;569;system;order_completed
Thu Feb 24 09:22:15 CET 2022;556;cell2_buffer;enter_cell2
Thu Feb 24 09:22:15 CET 2022;556;cell2;cell2_operation
Thu Feb 24 09:22:21 CET 2022;555;system;order_completed
Thu Feb 24 09:22:45 CET 2022;573;agv;transport_to_cell1_buffer
Thu Feb 24 09:24:06 CET 2022;573;cell1_buffer;enter_cell1
Thu Feb 24 09:24:06 CET 2022;574;agv;transport_to_cell1_buffer
Thu Feb 24 09:24:06 CET 2022;573;cell1;cell1_operation
Thu Feb 24 09:27:40 CET 2022;557;cell2_buffer;enter_cell2
Thu Feb 24 09:27:40 CET 2022;557;cell2;cell2_operation
Thu Feb 24 09:27:46 CET 2022;556;system;order_completed
Thu Feb 24 09:28:11 CET 2022;575;agv;transport_to_cell2_buffer
Thu Feb 24 09:29:27 CET 2022;574;cell1_buffer;enter_cell1
Thu Feb 24 09:29:27 CET 2022;574;cell1;cell1_operation
Thu Feb 24 09:29:33 CET 2022;573;system;order_completed
Thu Feb 24 09:33:38 CET 2022;558;cell2_buffer;enter_cell2
Thu Feb 24 09:33:38 CET 2022;558;cell2;cell2_operation
Thu Feb 24 09:33:44 CET 2022;557;system;order_completed
Thu Feb 24 09:34:54 CET 2022;574;system;order_completed
Thu Feb 24 09:35:23 CET 2022;576;system;new_order
Thu Feb 24 09:35:23 CET 2022;576;system;direct_to_line2
Thu Feb 24 09:35:23 CET 2022;576;agv;transport_to_cell2_buffer
Thu Feb 24 09:40:48 CET 2022;558;system;order_completed
Thu Feb 24 09:47:09 CET 2022;577;system;new_order
Thu Feb 24 09:47:09 CET 2022;577;system;direct_to_line2
Thu Feb 24 09:47:09 CET 2022;577;agv;transport_to_cell2_buffer
Thu Feb 24 09:50:36 CET 2022;578;system;new_order
Thu Feb 24 09:50:36 CET 2022;578;system;direct_to_line2
Thu Feb 24 09:51:10 CET 2022;559;cell2_buffer;enter_cell2
Thu Feb 24 09:51:10 CET 2022;559;cell2;cell2_operation
Thu Feb 24 09:51:10 CET 2022;578;agv;transport_to_cell2_buffer
Thu Feb 24 09:56:28 CET 2022;561;cell2_buffer;enter_cell2
Thu Feb 24 09:56:28 CET 2022;561;cell2;cell2_operation
Thu Feb 24 09:56:34 CET 2022;559;system;order_completed
Thu Feb 24 09:57:05 CET 2022;579;system;new_order
Thu Feb 24 09:57:05 CET 2022;579;system;direct_to_line1
Thu Feb 24 09:57:30 CET 2022;580;system;new_order
Thu Feb 24 09:57:30 CET 2022;580;system;direct_to_line2
Thu Feb 24 09:57:41 CET 2022;581;system;new_order
Thu Feb 24 09:57:41 CET 2022;581;system;direct_to_line2
Thu Feb 24 09:58:27 CET 2022;582;system;new_order
Thu Feb 24 09:58:27 CET 2022;582;system;direct_to_line1
Thu Feb 24 10:00:14 CET 2022;583;system;new_order
Thu Feb 24 10:00:14 CET 2022;583;system;direct_to_line1
Thu Feb 24 10:00:57 CET 2022;562;cell2_buffer;enter_cell2
Thu Feb 24 10:00:57 CET 2022;562;cell2;cell2_operation
Thu Feb 24 10:01:03 CET 2022;561;system;order_completed
Thu Feb 24 10:01:16 CET 2022;584;system;new_order
Thu Feb 24 10:01:16 CET 2022;584;system;direct_to_line1
Thu Feb 24 10:04:00 CET 2022;585;system;new_order
Thu Feb 24 10:04:00 CET 2022;585;system;direct_to_line1
Thu Feb 24 10:06:12 CET 2022;565;cell2_buffer;enter_cell2
Thu Feb 24 10:06:12 CET 2022;565;cell2;cell2_operation
Thu Feb 24 10:06:17 CET 2022;562;system;order_completed
Thu Feb 24 10:06:40 CET 2022;579;agv;transport_to_cell1_buffer
Thu Feb 24 10:07:08 CET 2022;586;system;new_order
Thu Feb 24 10:07:08 CET 2022;586;system;direct_to_line1
Thu Feb 24 10:07:50 CET 2022;587;system;new_order
Thu Feb 24 10:07:50 CET 2022;587;system;direct_to_line2
Thu Feb 24 10:08:12 CET 2022;579;cell1_buffer;enter_cell1
Thu Feb 24 10:08:12 CET 2022;580;agv;transport_to_cell2_buffer
Thu Feb 24 10:08:12 CET 2022;579;cell1;cell1_operation
